cust_no,shouxin_date,fpd4,if_t4,istrans,basic_lr_score,k3dq_jst_re_score,k3dq_basic_mix_score,k3dq_xgb_add_score,k3dq_bc1_score,k3dq_bc2_score,k3dq_v2new_score,k3dq_xgblr_score,k3dq_xgbkmos_score,k3dq_xgbkmos_flag,k3dq_v3m3k11_score,k3dq_transkmos_score,ali_rain_score,bj_jc_m36_consume_cnt,credit_repayment_score_bj_2,td_xyf_dq_score,td_zhixin_score,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_total_purchase_money,hds_phone_rich_rank,hds_mobile_rich,hds_mobile_reli_rank,hds_recent_consumme_active_rank,ab_local_ratio,ab_mobile_cnt,app_type,cust_gender,cust_id_area,cust_work_city,idcard_district_grade,idcard_rural_flag,immediate_relation_cnt,operation_sys,relation_contact_cnt,study_app_cnt,selffill_degree,selffill_is_have_creditcard,selffill_marital_status,ab_local_cnt,ab_prov_cnt,hds_mobile_reli_rank_Ma,hds_mobile_reli_rank_Mb,hds_mobile_reli_rank_M0,is_ios,is_male,shouxin_month,data_parts,set
160060565628,2020-09-05,0,1,1,,,,,,,,,,,,,87.03,3.0,600.0,5.8999999999999995,604.0,0.55902004454343,4.0,35.0,9.9,1.0,0.0,Ma,1.0,0.81,201.0,ios,男,500242.0,511681.0,,,1.0,iOS,6.0,0.0,20.0,0.0,10.0,166.0,11.0,1,0,0,1.0,1.0,2020-09,2.0,1train
160060973870,2020-09-13,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,55.7,6.0,708.0,4.0,651.0,1.0918264689245307,10.0,316.0,0.0,2.0,0.0,Ma,4.0,0.39,311.0,ios,女,500235.0,110100.0,,,12.0,iOS,18.0,0.0,5.0,0.0,20.0,123.0,22.0,1,0,0,1.0,0.0,2020-09,2.0,1train
160061581685,2020-09-25,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,54.42,5.0,576.0,8.7,640.0,0.7634373033789177,5.0,177.0,0.0,1.0,0.0,Ma,3.0,0.74,164.0,android,男,411524.0,411524.0,1.0,1.0,4.0,android,10.0,1.0,30.0,1.0,10.0,139.0,9.0,1,0,0,0.0,1.0,2020-09,2.0,1train
160062576898,2020-10-15,0,1,1,0.0644594697083663,0.2133,-99.0,0.019923182,0.021373,0.011406,,,,,,,54.52,8.0,620.0,6.3,635.0,2.2616905868106025,9.0,5336.0,0.0,1.0,0.0,Ma,2.0,0.56,62.0,ios,男,622726.0,150623.0,,,9.0,iOS,11.0,0.0,20.0,0.0,10.0,35.0,10.0,1,0,0,1.0,1.0,2020-10,1.0,1train
160064186658,2020-11-25,0,1,1,0.0762494717985141,0.2682,-99.0,0.030015355,0.033154,0.018448,0.036517,0.021187,,,,,70.12,13.0,567.0,10.9,633.0,0.4836499085784448,12.0,29.9,0.0,,4.0,Mb,1.0,0.68,60.0,android,男,340121.0,340403.0,1.0,0.0,0.0,android,2.0,0.0,15.0,0.0,10.0,52.0,6.0,0,1,0,0.0,1.0,2020-11,2.0,1train
160065590153,2020-11-28,0,1,1,0.07069051741854568,0.2538,-99.0,0.017136538,0.04574,0.054655,0.019352,0.012499,,,,,21.14,1.0,624.0,12.200000000000001,650.0,0.0,1.0,16.9,0.0,1.0,0.0,Ma,1.0,0.33,14.0,android,男,342201.0,451102.0,,,5.0,android,6.0,1.0,5.0,0.0,20.0,5.0,5.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160065814993,2020-12-01,0,1,1,0.046191672335434746,0.2282,-99.0,0.02836939,0.05369,0.016822,0.013213,0.009501,,,,,80.12,1.0,560.0,5.6,743.0,0.0,2.0,23.5,0.0,1.0,0.0,Ma,1.0,0.98,56.0,ios,男,510132.0,510100.0,,,6.0,iOS,6.0,0.0,15.0,0.0,20.0,55.0,2.0,1,0,0,1.0,1.0,2020-12,2.0,1train
160066685990,2020-12-15,0,1,1,0.02421400267011341,0.2696,-99.0,0.017365394,0.059191,0.01825,0.115338,0.029916,,,,,81.59,,676.0,16.1,576.0,,,,,,0.0,M0,,0.9,361.0,android,男,432503.0,110100.0,4.0,1.0,8.0,android,14.0,0.0,5.0,0.0,20.0,333.0,7.0,0,0,1,0.0,1.0,2020-12,1.0,1train
160066761898,2020-12-15,0,1,1,0.031817499955672485,0.2788,-99.0,0.01663563,0.023503,0.015009,0.0326,0.015116999999999997,,,,,77.57,3.0,499.0,14.4,680.0,0.8729281767955801,2.0,678.0,0.0,1.0,0.0,Ma,1.0,0.73,201.0,android,男,342623.0,320111.0,2.0,0.0,8.0,android,8.0,1.0,20.0,0.0,20.0,149.0,7.0,1,0,0,0.0,1.0,2020-12,1.0,1train
160066879192,2020-12-16,0,1,1,0.015570853794822532,0.2262,-99.0,0.008808065,0.010765,0.013647,0.022758,0.016611,,,,,79.07,3.0,724.0,9.799999999999999,704.0,0.03806228373702659,6.0,30.0,0.0,1.0,0.0,Ma,3.0,0.85,117.0,android,男,140221.0,140200.0,4.0,1.0,5.0,android,11.0,2.0,10.0,1.0,20.0,101.0,3.0,1,0,0,0.0,1.0,2020-12,2.0,1train
160012565952,2020-06-27,0,1,1,,,,,,,,,,,,,94.75,19.0,500.0,5.3,718.0,,,,,1.0,0.0,Ma,4.0,0.73,11.0,ios,男,310230.0,310100.0,2.0,0.0,0.0,iOS,0.0,0.0,10.0,0.0,20.0,8.0,3.0,1,0,0,1.0,1.0,2020-06,1.0,1train
160033816901,2020-06-26,0,1,1,,,,,,,,,,,,,83.4,19.0,732.0,3.9,617.0,,,,,1.0,0.0,Ma,1.0,0.55,1001.0,ios,女,430722.0,320903.0,1.0,0.0,,iOS,,0.0,20.0,,20.0,551.0,25.0,1,0,0,1.0,0.0,2020-06,1.0,1train
160050678297,2020-01-11,0,1,1,,,,,,,,,,,,,99.89,2.0,582.0,20.0,564.0,0.0,8.0,55.0,0.0,1.0,0.0,Ma,1.0,0.77,126.0,android,男,510902.0,500100.0,,,4.0,android,5.0,0.0,15.0,0.0,10.0,101.0,13.0,1,0,0,0.0,1.0,2020-01,2.0,1train
160050810142,2020-01-16,0,1,1,,,,,,,,,,,,,60.84,9.0,579.0,14.200000000000001,721.0,0.4106920496549325,16.0,119.0,1218.7,1.0,0.0,Ma,2.0,0.98,1031.0,android,女,440582.0,445281.0,2.0,1.0,10.0,android,17.0,0.0,10.0,1.0,20.0,1024.0,5.0,1,0,0,0.0,0.0,2020-01,2.0,1train
160051064784,2020-01-25,0,1,1,,,,,,,,,,,,,86.84,,547.0,10.3,618.0,,,,,,0.0,M0,,0.5,9.0,android,男,362202.0,360981.0,1.0,0.0,0.0,android,2.0,0.0,,,10.0,5.0,3.0,0,0,1,0.0,1.0,2020-01,2.0,1train
160051122397,2020-01-31,0,1,1,,,,,,,,,,,,,31.1,,622.0,15.7,658.0,,,,,,0.0,M0,,1.0,8.0,ios,男,510122.0,510100.0,,,3.0,iOS,3.0,0.0,15.0,0.0,10.0,8.0,1.0,0,0,1,1.0,1.0,2020-01,2.0,1train
160052588622,2020-09-18,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,83.23,1.0,496.0,32.4,476.0,0.0,2.0,68.0,0.0,1.0,0.0,Mb,1.0,0.97,58.0,android,男,460036.0,460100.0,,,2.0,android,4.0,0.0,5.0,0.0,10.0,57.0,2.0,0,1,0,0.0,1.0,2020-09,2.0,1train
160053141361,2020-04-04,0,1,1,,,,,,,,,,,,,7.98,9.0,668.0,3.6,590.0,0.8512341680911247,18.0,1199.0,191.95,1.0,0.0,Ma,1.0,0.0,3.0,android,女,522130.0,520300.0,,,0.0,android,0.0,1.0,10.0,1.0,20.0,0.0,2.0,1,0,0,0.0,0.0,2020-04,1.0,1train
160053353985,2020-04-09,0,1,1,,,,,,,,,,,,,74.03,,448.0,15.9,570.0,,,,,,0.0,M0,,0.84,51.0,ios,男,140423.0,140423.0,1.0,0.0,4.0,iOS,7.0,0.0,20.0,0.0,10.0,43.0,4.0,0,0,1,1.0,1.0,2020-04,2.0,1train
160053688156,2020-04-20,0,1,1,,,,,,,,,,,,,74.29,9.0,658.0,13.2,634.0,0.9029804977318724,12.0,68.6,23.77,2.0,0.0,Ma,5.0,0.97,168.0,android,男,441424.0,441303.0,,,7.0,android,8.0,0.0,5.0,0.0,20.0,166.0,3.0,1,0,0,0.0,1.0,2020-04,2.0,1train
160054763614,2020-05-11,0,1,1,,,,,,,,,,,,,90.15,,329.0,11.1,586.0,,,,,,0.0,M0,,0.0,15.0,android,男,440882.0,440113.0,2.0,0.0,1.0,android,1.0,0.0,20.0,1.0,10.0,0.0,1.0,0,0,1,0.0,1.0,2020-05,1.0,1train
160056576011,2020-07-20,0,1,1,,,,,,,,,,,,,86.51,,538.0,11.799999999999999,503.0,,,,,,0.0,M0,,0.34,291.0,android,男,622424.0,610112.0,,,4.0,android,6.0,0.0,20.0,1.0,10.0,99.0,11.0,0,0,1,0.0,1.0,2020-07,1.0,1train
160057632426,2020-07-14,0,1,1,,,,,,,,,,,,,88.0,,552.0,8.1,619.0,,,,,,0.0,M0,,0.92,531.0,android,男,370826.0,370811.0,2.0,0.0,6.0,android,18.0,0.0,15.0,1.0,20.0,499.0,12.0,0,0,1,0.0,1.0,2020-07,2.0,1train
160057890566,2020-07-19,0,1,1,,,,,,,,,,,,,90.9,4.0,539.0,7.2,680.0,0.5228952412564503,10.0,50.4,0.0,1.0,0.0,Ma,1.0,0.68,76.0,android,男,450324.0,450305.0,,,3.0,android,5.0,1.0,20.0,0.0,10.0,52.0,7.0,1,0,0,0.0,1.0,2020-07,2.0,1train
160058132158,2020-07-23,0,1,1,,,,,,,,,,,,,32.35,5.0,486.0,12.0,683.0,0.9902151920207104,8.0,4047.63,0.0,1.0,0.0,Ma,1.0,0.48,197.0,android,男,370802.0,370702.0,2.0,0.0,2.0,android,2.0,2.0,20.0,1.0,20.0,104.0,13.0,1,0,0,0.0,1.0,2020-07,2.0,1train
160060299411,2020-09-01,0,1,1,,,,,,,,,,,,,64.17,,621.0,9.9,554.0,,,,,,0.0,M0,,0.79,82.0,android,男,450421.0,450421.0,,,3.0,android,4.0,1.0,5.0,0.0,10.0,66.0,3.0,0,0,1,0.0,1.0,2020-09,1.0,1train
160061945197,2020-10-04,0,1,1,0.05668743743951744,0.2801,-99.0,0.020269865,0.013753,0.012286,,,,,,,91.99,,683.0,2.3,767.0,,,,,,0.0,M0,,0.87,93.0,ios,男,500230.0,500100.0,,,10.0,iOS,16.0,0.0,30.0,0.0,10.0,83.0,3.0,0,0,1,1.0,1.0,2020-10,2.0,1train
160062196138,2020-10-10,0,1,1,0.07990751906351809,0.3553,-99.0,0.049177054000000005,0.042011,0.018898,,,,,,,62.67,,508.0,9.000000000000002,665.0,,,,,,0.0,M0,,0.0,6.0,ios,男,532530.0,532503.0,,,0.0,iOS,1.0,0.0,10.0,0.0,10.0,0.0,2.0,0,0,1,1.0,1.0,2020-10,1.0,1train
160062956257,2020-10-21,0,1,1,0.052425613940480134,0.3327,-99.0,0.014226484,0.068182,0.032367,,,,,,,25.48,,548.0,21.2,723.0,,,,,,0.0,M0,,1.0,19.0,ios,男,440183.0,430102.0,2.0,1.0,0.0,iOS,0.0,0.0,20.0,0.0,10.0,19.0,1.0,0,0,1,1.0,1.0,2020-10,1.0,1train
160063699465,2020-10-31,0,1,1,0.051923322821741016,0.2619,-99.0,0.15178819,0.029158,0.018361,,,,,,,99.81,1.0,579.0,12.3,616.0,0.0,1.0,9.9,0.0,1.0,0.0,Ma,1.0,0.9,47.0,android,男,230121.0,350211.0,2.0,1.0,3.0,android,5.0,2.0,10.0,0.0,10.0,44.0,2.0,1,0,0,0.0,1.0,2020-10,1.0,1train
160063820638,2020-11-02,0,1,1,0.11544439848888086,0.369,-99.0,0.063924946,0.065388,0.021953,,,,,,,63.18,,447.0,11.700000000000001,603.0,,,,,,,-99,,0.9,46.0,android,男,500240.0,500100.0,,,1.0,android,2.0,0.0,5.0,0.0,10.0,43.0,4.0,0,0,0,0.0,1.0,2020-11,2.0,1train
160063901758,2020-11-03,0,1,1,0.02577139856951014,0.2806,-99.0,0.009875397,0.020452,0.015602,-99.0,,,,,,2.52,6.0,575.0,6.3,659.0,0.7774789571352935,17.0,183.0,0.0,1.0,0.0,Ma,3.0,0.7,32.0,android,男,342423.0,110100.0,2.0,1.0,5.0,android,10.0,1.0,10.0,1.0,20.0,30.0,3.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160063948585,2020-11-04,1,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,65.37,,360.0,6.5,638.0,,,,,,0.0,M0,,0.87,61.0,android,男,530128.0,530128.0,,,2.0,android,5.0,0.0,10.0,0.0,20.0,55.0,5.0,0,0,1,0.0,1.0,2020-11,2.0,1train
160065381403,2020-11-30,0,1,1,0.04971778147340389,0.2398,-99.0,0.011037837,0.016153999999999998,0.014939,0.025579,0.014133,,,,,55.39,33.0,688.0,4.2,665.0,1.1565680809283452,52.0,256.49,79.8,1.0,0.0,Ma,2.0,0.57,33.0,android,女,341226.0,330206.0,4.0,1.0,4.0,android,5.0,0.0,10.0,0.0,10.0,23.0,5.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160066421698,2020-12-09,0,1,1,0.02659411299457023,0.2473,-99.0,0.030645471,0.01456,0.0072590000000000016,0.053112,0.058944,,,,,89.78,1.0,555.0,4.0,651.0,0.0,1.0,38.5,0.0,1.0,0.0,Ma,1.0,0.11,187.0,ios,女,522324.0,522301.0,,,13.0,iOS,16.0,0.0,5.0,1.0,10.0,22.0,11.0,1,0,0,1.0,0.0,2020-12,2.0,1train
160066428549,2020-12-09,0,1,1,0.04885377638322224,0.2259,-99.0,0.034977444,0.04824,0.017740000000000002,0.07495800000000001,0.058538,,,,,73.59,1.0,615.0,5.5,644.0,,2.0,0.0,39.2,1.0,0.0,Ma,1.0,0.88,39.0,android,女,510321.0,430529.0,,,4.0,android,8.0,0.0,5.0,0.0,20.0,35.0,3.0,1,0,0,0.0,0.0,2020-12,1.0,1train
160067039528,2020-12-19,0,1,1,0.02200741042523052,0.2611,-99.0,0.0107847145,0.076735,0.019554,0.08790099999999999,0.025896,,,,,25.07,2.0,676.0,4.3,698.0,0.0,1.0,28.23,0.0,1.0,0.0,Ma,2.0,0.51,97.0,ios,男,140224.0,140224.0,4.0,1.0,2.0,iOS,2.0,0.0,20.0,1.0,10.0,49.0,11.0,1,0,0,1.0,1.0,2020-12,1.0,1train
160008588020,2020-04-22,0,1,1,,,,,,,,,,,,,56.36,,601.0,10.5,599.0,,,,,,0.0,M0,,0.82,250.0,android,女,445222.0,445222.0,,,8.0,android,37.0,0.0,15.0,1.0,20.0,241.0,7.0,0,0,1,0.0,0.0,2020-04,1.0,1train
160023248875,2020-05-13,1,1,1,,,,,,,,,,,,,81.89,,569.0,8.7,641.0,,,,,,0.0,M0,,0.69,92.0,android,男,450722.0,450722.0,,,4.0,android,4.0,0.0,5.0,0.0,10.0,74.0,4.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160040125322,2020-08-24,0,1,1,,,,,,,,,,,,,83.15,,476.0,9.9,549.0,,,,,,0.0,M0,,0.0,15.0,android,女,452730.0,451228.0,,,2.0,android,5.0,2.0,10.0,1.0,20.0,0.0,1.0,0,0,1,0.0,0.0,2020-08,1.0,1train
160050482310,2020-01-06,0,1,1,,,,,,,,,,,,,52.0,,571.0,5.8,619.0,,,,,,0.0,M0,,0.34,76.0,android,男,500225.0,510108.0,,,1.0,android,3.0,0.0,20.0,0.0,10.0,27.0,5.0,0,0,1,0.0,1.0,2020-01,2.0,1train
160050847574,2020-01-16,0,1,1,,,,,,,,,,,,,78.7,2.0,464.0,31.2,540.0,0.8602455146364494,2.0,197.0,0.0,1.0,0.0,Ma,1.0,0.83,384.0,android,男,320382.0,320382.0,1.0,0.0,4.0,android,9.0,0.0,5.0,1.0,10.0,330.0,16.0,1,0,0,0.0,1.0,2020-01,1.0,1train
160050997946,2020-01-21,0,1,1,,,,,,,,,,,,,94.24,,535.0,15.7,590.0,,,,,,0.0,M0,,0.78,185.0,android,男,152224.0,150702.0,1.0,0.0,4.0,android,16.0,0.0,5.0,0.0,10.0,145.0,12.0,0,0,1,0.0,1.0,2020-01,2.0,1train
160051532515,2020-02-15,1,1,1,,,,,,,,,,,,,99.97,,399.0,9.2,634.0,,0.0,0.0,0.0,,0.0,Ma,1.0,0.95,111.0,android,男,610124.0,610124.0,,,2.0,android,4.0,0.0,15.0,1.0,20.0,106.0,6.0,1,0,0,0.0,1.0,2020-02,2.0,1train
160051861684,2020-03-04,0,1,1,,,,,,,,,,,,,88.04,9.0,494.0,19.0,541.0,0.5540036251233358,12.0,61.7,0.0,,3.0,Ma,1.0,0.98,214.0,android,女,513126.0,511825.0,,,9.0,android,11.0,0.0,20.0,1.0,10.0,213.0,2.0,1,0,0,0.0,0.0,2020-03,2.0,1train
160052481133,2020-11-18,0,1,1,0.008423589617047962,0.3025,-99.0,0.024331471,0.021309,0.010892,0.039361,0.032029,,,,,92.74,5.0,586.0,19.0,521.0,0.20378365815571986,4.0,49.8,199.0,2.0,1.0,Ma,1.0,0.89,482.0,android,男,210323.0,211202.0,2.0,1.0,13.0,android,23.0,0.0,20.0,1.0,20.0,448.0,14.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160054786056,2020-05-11,0,1,1,,,,,,,,,,,,,69.56,1.0,467.0,9.9,609.0,0.0,1.0,29.8,0.0,1.0,0.0,Ma,1.0,0.51,88.0,android,女,511527.0,310100.0,,,6.0,android,13.0,3.0,10.0,1.0,20.0,48.0,8.0,1,0,0,0.0,0.0,2020-05,1.0,1train
160055037779,2020-05-18,0,1,1,,,,,,,,,,,,,75.29,1.0,714.0,5.8,644.0,0.0,1.0,16.8,0.0,1.0,0.0,Ma,1.0,0.75,874.0,android,男,370724.0,370724.0,2.0,1.0,9.0,android,17.0,0.0,20.0,1.0,10.0,673.0,22.0,1,0,0,0.0,1.0,2020-05,2.0,1train
160055165782,2020-05-21,0,1,1,,,,,,,,,,,,,68.4,1.0,645.0,5.1000000000000005,652.0,0.0,7.0,66.0,0.0,1.0,1.0,Mb,1.0,0.91,31.0,android,男,320586.0,320507.0,4.0,1.0,2.0,android,3.0,0.0,10.0,0.0,20.0,30.0,2.0,0,1,0,0.0,1.0,2020-05,2.0,1train
160056125525,2020-06-16,0,1,1,,,,,,,,,,,,,47.56,6.0,612.0,19.400000000000002,571.0,0.2837845881124105,7.0,29.0,0.0,3.0,1.0,Ma,1.0,0.88,94.0,android,男,371524.0,371502.0,4.0,1.0,3.0,android,4.0,1.0,10.0,0.0,20.0,93.0,2.0,1,0,0,0.0,1.0,2020-06,2.0,1train
160059198068,2020-08-11,0,1,1,,,,,,,,,,,,,44.6,3.0,515.0,13.899999999999999,649.0,0.4882592485397871,3.0,80.0,0.0,1.0,0.0,Ma,1.0,0.86,191.0,android,男,120110.0,120100.0,1.0,1.0,4.0,android,9.0,2.0,15.0,1.0,10.0,183.0,4.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160059381101,2020-08-14,0,1,1,,,,,,,,,,,,,72.56,1.0,654.0,9.9,553.0,0.0,2.0,199.0,0.0,1.0,0.0,Ma,1.0,0.91,111.0,android,男,321322.0,321322.0,1.0,1.0,2.0,android,2.0,1.0,10.0,0.0,20.0,104.0,4.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160059648043,2020-08-20,0,1,1,,,,,,,,,,,,,84.06,2.0,628.0,11.799999999999999,572.0,0.28129602356406425,3.0,43.5,0.0,1.0,0.0,Ma,1.0,0.1,49.0,android,男,510322.0,510322.0,,,10.0,android,11.0,0.0,5.0,0.0,10.0,5.0,6.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160060294351,2020-09-01,0,1,1,,,,,,,,,,,,,36.36,3.0,662.0,8.1,642.0,0.6800767815724226,14.0,105.03,0.0,1.0,0.0,Ma,1.0,0.78,175.0,android,男,320324.0,320324.0,3.0,1.0,3.0,android,9.0,0.0,10.0,1.0,20.0,141.0,13.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160060385057,2020-09-03,0,1,1,,,,,,,,,,,,,81.2,,424.0,6.0,566.0,,,,,,0.0,M0,,0.81,67.0,ios,男,412726.0,310100.0,2.0,1.0,3.0,iOS,3.0,0.0,20.0,1.0,10.0,55.0,5.0,0,0,1,1.0,1.0,2020-09,1.0,1train
160060387048,2020-09-03,1,1,1,,,,,,,,,,,,,45.21,14.0,554.0,14.3,516.0,1.092269948136394,20.0,507.64,0.0,2.0,0.0,Ma,3.0,0.89,209.0,ios,男,450222.0,450222.0,,,7.0,iOS,11.0,0.0,5.0,0.0,20.0,185.0,7.0,1,0,0,1.0,1.0,2020-09,2.0,1train
160060675786,2020-09-08,0,1,1,,,,,,,,,,,,,14.17,22.0,554.0,2.8,741.0,0.4548219636921261,42.0,76.7,89.23,2.0,0.0,Ma,3.0,0.89,140.0,ios,男,411526.0,320412.0,4.0,1.0,7.0,iOS,12.0,0.0,10.0,1.0,20.0,126.0,5.0,1,0,0,1.0,1.0,2020-09,2.0,1train
160060795114,2020-09-10,0,1,1,-99.0,0.030581,-99.0,,,,,,,,,,-1.0,,511.0,6.8,692.0,,,,,,0.0,M0,,0.27,245.0,android,男,142123.0,140223.0,,,2.0,android,2.0,0.0,5.0,0.0,10.0,66.0,7.0,0,0,1,0.0,1.0,2020-09,1.0,1train
160061583307,2020-09-26,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,62.04,7.0,492.0,14.200000000000001,586.0,0.8030396372836148,13.0,119.2,0.0,3.0,1.0,Ma,3.0,0.94,464.0,android,女,530325.0,530325.0,,,8.0,android,12.0,2.0,15.0,0.0,20.0,448.0,10.0,1,0,0,0.0,0.0,2020-09,1.0,1train
160062475994,2020-11-19,0,1,1,0.04037276576418724,0.3525,-99.0,0.037821148,0.034894,0.014421000000000003,0.058769000000000016,0.046269,,,,,86.03,,408.0,13.799999999999999,624.0,,,,,,0.0,M0,,0.52,30.0,android,男,500238.0,370100.0,,,6.0,android,7.0,1.0,5.0,1.0,20.0,17.0,4.0,0,0,1,0.0,1.0,2020-11,1.0,1train
160062717341,2020-10-17,0,1,1,0.02977545417621992,0.3945,-99.0,0.035459876,0.012465,0.010536,,,,,,,-1.0,,523.0,5.1000000000000005,666.0,,,,,,0.0,M0,,0.79,136.0,android,女,430321.0,430302.0,4.0,1.0,12.0,android,13.0,0.0,5.0,0.0,20.0,115.0,6.0,0,0,1,0.0,0.0,2020-10,2.0,1train
160064626345,2020-11-15,0,1,1,0.01806990114823872,0.2597,-99.0,0.031181045,0.027343,0.012624,-99.0,-99.0,,,,,47.39,,520.0,5.5,647.0,,,,,,0.0,M0,,0.97,291.0,ios,男,460004.0,460203.0,,,3.0,iOS,7.0,0.0,15.0,1.0,10.0,283.0,6.0,0,0,1,1.0,1.0,2020-11,2.0,1train
160066776629,2020-12-15,0,1,1,0.004820788724640966,0.2411,-99.0,0.005239863,0.027862,0.017966,0.016132,0.007103,,,,,31.39,12.0,656.0,4.0,686.0,0.5809892046185994,22.0,232.9,0.0,2.0,1.0,Ma,3.0,0.89,493.0,android,男,140322.0,140322.0,3.0,1.0,4.0,android,5.0,2.0,20.0,1.0,20.0,450.0,13.0,1,0,0,0.0,1.0,2020-12,1.0,1train
160047160280,2020-05-18,0,1,1,,,,,,,,,,,,,86.2,,509.0,16.299999999999997,616.0,,,,,,0.0,M0,,0.98,84.0,android,男,130628.0,130628.0,4.0,1.0,5.0,android,6.0,0.0,5.0,0.0,20.0,82.0,3.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160049631663,2020-01-04,0,1,1,,,,,,,,,,,,,53.25,,410.0,7.9,525.0,,,,,,0.0,M0,,0.21,20.0,android,男,622722.0,110100.0,,,3.0,android,3.0,0.0,,0.0,10.0,6.0,6.0,0,0,1,0.0,1.0,2020-01,2.0,1train
160050284042,2020-04-04,0,1,1,,,,,,,,,,,,,82.51,,445.0,18.1,564.0,,,,,,0.0,M0,,0.53,257.0,android,男,320922.0,320922.0,4.0,1.0,5.0,android,12.0,0.0,15.0,1.0,20.0,144.0,14.0,0,0,1,0.0,1.0,2020-04,2.0,1train
160050988802,2020-01-25,0,1,1,,,,,,,,,,,,,52.39,5.0,469.0,20.400000000000002,573.0,0.7464560604689421,5.0,158.0,0.0,1.0,0.0,Ma,2.0,0.01,374.0,ios,男,320122.0,320111.0,2.0,0.0,3.0,iOS,16.0,0.0,10.0,0.0,10.0,5.0,14.0,1,0,0,1.0,1.0,2020-01,1.0,1train
160051830087,2020-03-02,0,1,1,,,,,,,,,,,,,93.06,15.0,554.0,6.0,588.0,0.6310480398947989,24.0,138.0,119.9,1.0,0.0,Mb,2.0,0.91,56.0,android,女,150221.0,150204.0,1.0,1.0,3.0,android,6.0,0.0,,,10.0,52.0,5.0,0,1,0,0.0,0.0,2020-03,1.0,1train
160052019033,2020-03-07,0,1,1,,,,,,,,,,,,,93.81,,545.0,12.8,564.0,,,,,,0.0,M0,,0.35,20.0,android,女,130521.0,370100.0,2.0,1.0,3.0,android,3.0,0.0,5.0,0.0,20.0,7.0,3.0,0,0,1,0.0,0.0,2020-03,2.0,1train
160052088247,2020-03-10,0,1,1,,,,,,,,,,,,,78.67,,444.0,5.8999999999999995,593.0,,,,,,0.0,M0,,0.35,704.0,ios,男,341224.0,341622.0,4.0,0.0,16.0,iOS,24.0,0.0,40.0,1.0,20.0,248.0,13.0,0,0,1,1.0,1.0,2020-03,2.0,1train
160052512534,2020-03-19,0,1,1,,,,,,,,,,,,,61.14,1.0,520.0,4.7,694.0,0.0,1.0,79.9,0.0,1.0,0.0,Ma,2.0,0.92,73.0,ios,男,370283.0,370211.0,4.0,1.0,3.0,iOS,6.0,0.0,15.0,1.0,10.0,67.0,3.0,1,0,0,1.0,1.0,2020-03,2.0,1train
160056018896,2020-06-13,0,1,1,,,,,,,,,,,,,87.09,1.0,604.0,27.7,547.0,,,,,,0.0,M0,,0.05,17.0,android,男,412728.0,370611.0,3.0,1.0,0.0,android,1.0,2.0,10.0,0.0,10.0,1.0,4.0,0,0,1,0.0,1.0,2020-06,2.0,1train
160056771877,2020-06-28,0,1,1,,,,,,,,,,,,,92.64,,485.0,30.8,585.0,,,,,,0.0,M0,,0.95,90.0,android,男,342524.0,341881.0,,,2.0,android,6.0,1.0,15.0,0.0,10.0,87.0,3.0,0,0,1,0.0,1.0,2020-06,1.0,1train
160058219009,2020-07-25,0,1,1,,,,,,,,,,,,,76.82,,504.0,5.8,591.0,,,,,,0.0,M0,,0.94,145.0,ios,男,460004.0,460107.0,,,0.0,iOS,0.0,0.0,10.0,1.0,10.0,137.0,8.0,0,0,1,1.0,1.0,2020-07,2.0,1train
160058775195,2020-08-06,0,1,1,,,,,,,,,,,,,65.5,4.0,515.0,16.6,629.0,0.4718354895691105,5.0,53.1,0.0,1.0,0.0,Ma,3.0,0.82,80.0,android,男,340122.0,110100.0,1.0,0.0,1.0,android,2.0,0.0,5.0,1.0,20.0,74.0,5.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160059829464,2020-08-22,1,1,1,,,,,,,,,,,,,83.96,,449.0,6.2,689.0,,,,,,0.0,M0,,0.87,87.0,android,男,632126.0,630102.0,,,4.0,android,8.0,0.0,20.0,0.0,10.0,76.0,4.0,0,0,1,0.0,1.0,2020-08,1.0,1train
